,STATE_NAME,YEAR,QUADRANT,TOP_DISTRICT_NAME,DISTRICT_REGISTERED_USERS_COUNT,TOP_PINCODE,PINCODE_REGISTERED_USERS_COUNT
441,Uttar Pradesh,2018,2,Prayagraj,297113.0,211002,68114
442,Uttar Pradesh,2018,2,Varanasi,288325.0,201318,63900
443,Uttar Pradesh,2018,2,Kanpur Nagar,285101.0,250001,54856
444,Uttar Pradesh,2018,2,Agra,205298.0,201308,53985
445,Uttar Pradesh,2018,2,Gorakhpur,181126.0,226010,51161
446,Uttar Pradesh,2018,2,Meerut,167212.0,201014,50249
447,Uttar Pradesh,2018,2,Bareilly,152939.0,201304,49291
448,Gujarat,2018,2,Ahmadabad,751746.0,395006,94500
449,Gujarat,2018,2,Surat,652372.0,395010,60175
450,Gujarat,2018,2,Vadodara,271730.0,395004,49139
451,Gujarat,2018,2,Rajkot,174778.0,394210,44190
452,Gujarat,2018,2,Gandhinagar,155539.0,382350,41644
453,Gujarat,2018,2,Bharuch,134500.0,395003,40881
454,Gujarat,2018,2,Kachchh,128064.0,382481,32292
455,Gujarat,2018,2,Mahesana,127614.0,396191,30464
456,Gujarat,2018,2,Banas Kantha,125849.0,395009,30378
457,Gujarat,2018,2,Bhavnagar,115812.0,382415,29895
458,Manipur,2018,2,Imphal West,16541.0,795004,8370
459,Manipur,2018,2,Imphal East,10390.0,795001,3001
460,Manipur,2018,2,Thoubal,4771.0,795138,2602
461,Manipur,2018,2,Bishnupur,3751.0,795133,1893
462,Manipur,2018,2,Churachandpur,2362.0,795130,1795
463,Manipur,2018,2,Kangpokpi,2183.0,795149,1775
464,Manipur,2018,2,Kakching,1571.0,795008,1773
465,Manipur,2018,2,Ukhrul,905.0,795002,1728
466,Manipur,2018,2,Tamenglong,824.0,795148,1539
467,Manipur,2018,2,Jiribam,732.0,795103,1516
468,Tripura,2018,2,West Tripura,40345.0,799001,7739
469,Tripura,2018,2,South Tripura,8068.0,799003,5560
470,Tripura,2018,2,Sepahijala,7217.0,799006,3607
471,Tripura,2018,2,Gomati,6973.0,799002,3184
472,Tripura,2018,2,North Tripura,6702.0,799007,3184
473,Tripura,2018,2,Dhalai,5549.0,799004,2819
474,Tripura,2018,2,Khowai,4674.0,799114,2609
475,Tripura,2018,2,Unakoti,3841.0,799102,2582
476,Puducherry,2018,2,Puducherry,55513.0,605110,6941
477,Puducherry,2018,2,Karaikal,5393.0,605008,5562
478,Puducherry,2018,2,Yanam,3232.0,605107,5088
479,Puducherry,2018,2,Mahe,1442.0,605004,4951
480,Bihar,2018,2,Patna,568657.0,800001,94711
481,Bihar,2018,2,Muzaffarpur,172315.0,800006,68659
482,Bihar,2018,2,Gaya,126422.0,800020,60774
483,Bihar,2018,2,Purbi Champaran,125890.0,845401,36977
484,Bihar,2018,2,Samastipur,107143.0,823001,30395
485,Bihar,2018,2,Bhagalpur,106461.0,845438,28375
486,Bihar,2018,2,Darbhanga,105558.0,842001,27334
487,Bihar,2018,2,Nalanda,104076.0,801503,27233
488,Bihar,2018,2,Pashchim Champaran,97301.0,812001,26979
489,Bihar,2018,2,Vaishali,96694.0,842002,26341
490,Jammu Kashmir,2018,2,Jammu,64681.0,193201,7986
491,Jammu Kashmir,2018,2,Srinagar,27035.0,182101,7438
492,Jammu Kashmir,2018,2,Baramulla,25870.0,180001,5723
493,Jammu Kashmir,2018,2,Budgam,17809.0,192231,4802
494,Jammu Kashmir,2018,2,Anantnag,16373.0,180005,4422
495,Jammu Kashmir,2018,2,Pulwama,12218.0,190001,4375
496,Jammu Kashmir,2018,2,Udhampur,12195.0,193121,4365
497,Jammu Kashmir,2018,2,Kathua,11778.0,191111,4273
498,Jammu Kashmir,2018,2,Kupwara,11482.0,180020,4135
499,Jammu Kashmir,2018,2,Samba,9601.0,192301,3898
500,Nagaland,2018,2,Dimapur,12093.0,797112,4838
501,Nagaland,2018,2,Kohima,4395.0,797001,1576
502,Nagaland,2018,2,Mokokchung,1616.0,797115,1567
503,Nagaland,2018,2,Mon,892.0,797113,1440
504,Nagaland,2018,2,Phek,736.0,797103,1245
505,Nagaland,2018,2,Wokha,703.0,798601,1112
506,Nagaland,2018,2,Tuensang,594.0,797120,1068
507,Nagaland,2018,2,Zunheboto,593.0,797117,1057
508,Nagaland,2018,2,Peren,358.0,797118,800
509,Nagaland,2018,2,Kiphire,258.0,797116,709
510,Rajasthan,2018,2,Jaipur,1182983.0,302012,89071
511,Rajasthan,2018,2,Alwar,275869.0,302020,65233
512,Rajasthan,2018,2,Jodhpur,229215.0,302029,64493
513,Rajasthan,2018,2,Kota,184759.0,311001,61741
514,Rajasthan,2018,2,Sikar,178308.0,302015,61369
515,Rajasthan,2018,2,Ajmer,157947.0,302017,58627
516,Rajasthan,2018,2,Bhilwara,149055.0,301001,52321
517,Rajasthan,2018,2,Udaipur,146348.0,302001,51641
518,Rajasthan,2018,2,Nagaur,138240.0,335001,48196
519,Rajasthan,2018,2,Jhunjhunu,134221.0,313001,46898
520,Delhi,2018,2,West,406877.0,110059,124901
521,Delhi,2018,2,South East Delhi,333350.0,110092,108175
522,Delhi,2018,2,North West,294038.0,110086,79557
523,Delhi,2018,2,New Delhi,282319.0,110085,79225
524,Delhi,2018,2,Central Delhi,267154.0,110044,73732
525,Delhi,2018,2,South West,236789.0,110096,66744
526,Delhi,2018,2,North,227958.0,110041,63649
527,Delhi,2018,2,East,221449.0,110043,60887
528,Delhi,2018,2,South,206935.0,110084,57380
529,Delhi,2018,2,Shahdara,152113.0,110042,56366
530,Maharashtra,2018,2,Pune,1592293.0,410501,72841
531,Maharashtra,2018,2,Mumbai Suburban,957633.0,411057,69458
532,Maharashtra,2018,2,Thane,861292.0,411033,68851
533,Maharashtra,2018,2,Nashik,436668.0,411014,68126
534,Maharashtra,2018,2,Nagpur,380425.0,421302,68039
535,Maharashtra,2018,2,Aurangabad,347838.0,431003,64163
536,Maharashtra,2018,2,Mumbai,319588.0,421201,62765
537,Maharashtra,2018,2,Ahmednagar,268520.0,410206,61067
538,Maharashtra,2018,2,Solapur,259084.0,411046,54537
539,Maharashtra,2018,2,Palghar,239053.0,411041,53923
540,Telangana,2018,2,Hyderabad,842483.0,500072,129543
541,Telangana,2018,2,Rangareddy,804959.0,505001,69318
542,Telangana,2018,2,Medchal Malkajgiri,696211.0,500018,63870
543,Telangana,2018,2,Sangareddy,182673.0,500081,56358
544,Telangana,2018,2,Warangal Urban,171260.0,500039,55613
545,Telangana,2018,2,Karimnagar,126122.0,500016,55227
546,Telangana,2018,2,Khammam,111361.0,500032,54696
547,Telangana,2018,2,Nalgonda,110668.0,500055,53532
548,Telangana,2018,2,Nizamabad,100652.0,502032,50926
549,Telangana,2018,2,Peddapalle,86033.0,500037,49738
550,Andaman Nicobar Islands,2018,2,South Andaman,8143.0,744103,2188
551,Andaman Nicobar Islands,2018,2,North And Middle Andaman,911.0,744101,1521
552,Andaman Nicobar Islands,2018,2,Nicobars,351.0,744105,1492
553,Himachal Pradesh,2018,2,Solan,68950.0,173205,29254
554,Himachal Pradesh,2018,2,Kangra,54828.0,174101,13908
555,Himachal Pradesh,2018,2,Shimla,38590.0,173025,8719
556,Himachal Pradesh,2018,2,Mandi,36126.0,175131,6220
557,Himachal Pradesh,2018,2,Sirmaur,22379.0,173212,5964
558,Himachal Pradesh,2018,2,Hamirpur,21374.0,171001,5918
559,Himachal Pradesh,2018,2,Kullu,21077.0,175001,4890
560,Himachal Pradesh,2018,2,Una,18691.0,174303,4234
561,Himachal Pradesh,2018,2,Bilaspur,16531.0,176001,4023
562,Himachal Pradesh,2018,2,Chamba,12259.0,176061,4020
563,Jharkhand,2018,2,Ranchi,216019.0,834001,65047
564,Jharkhand,2018,2,Dhanbad,181348.0,826001,34164
565,Jharkhand,2018,2,East Singhbhum,142493.0,827013,29476
566,Jharkhand,2018,2,Bokaro,139675.0,831001,21281
567,Jharkhand,2018,2,Hazaribagh,78856.0,825303,18569
568,Jharkhand,2018,2,Giridih,63248.0,834002,17708
569,Jharkhand,2018,2,Ramgarh,51846.0,832108,16695
570,Jharkhand,2018,2,Deoghar,50575.0,834008,14151
571,Jharkhand,2018,2,Palamu,45659.0,825409,13519
572,Jharkhand,2018,2,Saraikela Kharsawan,43186.0,834005,13446
573,Haryana,2018,2,Gurugram,621718.0,122001,107275
574,Haryana,2018,2,Faridabad,306358.0,121004,69412
575,Haryana,2018,2,Hisar,147599.0,121003,63458
576,Haryana,2018,2,Rewari,113056.0,121001,56154
577,Haryana,2018,2,Sonipat,106837.0,122002,55528
578,Haryana,2018,2,Panipat,101243.0,122006,54489
579,Haryana,2018,2,Karnal,98276.0,124001,48721
580,Haryana,2018,2,Sirsa,91908.0,123401,44946
581,Haryana,2018,2,Rohtak,82822.0,122051,44764
582,Haryana,2018,2,Bhiwani,75485.0,132001,41673
583,Ladakh,2018,2,Leh Ladakh,10733.0,194104,3343
584,Ladakh,2018,2,Kargil,2185.0,194101,2388
585,Sikkim,2018,2,East,17767.0,737101,4767
586,Sikkim,2018,2,South,5147.0,737102,3632
587,Sikkim,2018,2,West,2868.0,737132,3280
588,Sikkim,2018,2,North,2315.0,737134,2541
589,Dadra Nagar Haveli Daman Diu,2018,2,Dadra And Nagar Haveli,43085.0,396230,36053
590,Dadra Nagar Haveli Daman Diu,2018,2,Daman,25144.0,396210,16275
591,Dadra Nagar Haveli Daman Diu,2018,2,Diu,3229.0,396215,8687
592,Mizoram,2018,3,Aizawl,8460.0,796005,2357
593,Mizoram,2018,3,Lunglei,1751.0,796009,2149
594,Mizoram,2018,3,Kolasib,1012.0,796012,1105
595,Mizoram,2018,3,Lawngtlai,922.0,796701,992
596,Mizoram,2018,3,Champhai,729.0,796017,910
597,Mizoram,2018,3,Serchhip,633.0,796008,637
598,Mizoram,2018,3,Mamit,599.0,796014,582
599,Mizoram,2018,3,Saiha,396.0,796321,523
600,Lakshadweep,2018,3,Lakshadweep,918.0,682555,338
601,Meghalaya,2018,3,East Khasi Hills,17543.0,793001,4591
602,Meghalaya,2018,3,West Garo Hills,7529.0,793002,2453
603,Meghalaya,2018,3,Ribhoi,3889.0,794001,2006
604,Meghalaya,2018,3,East Jaintia Hills,2886.0,793210,1964
605,Meghalaya,2018,3,West Jaintia Hills,1465.0,793101,1851
606,Meghalaya,2018,3,South Garo Hills,821.0,793011,1798
607,Meghalaya,2018,3,South West Garo Hills,810.0,794105,1690
608,Meghalaya,2018,3,North Garo Hills,737.0,794101,1597
609,Meghalaya,2018,3,West Khasi Hills,730.0,794104,1242
610,Meghalaya,2018,3,East Garo Hills,694.0,793007,1209
611,Chhattisgarh,2018,3,Raipur,231146.0,492001,56931
612,Chhattisgarh,2018,3,Durg,150753.0,495001,51338
613,Chhattisgarh,2018,3,Bilaspur,119415.0,497001,31248
614,Chhattisgarh,2018,3,Raigarh,89911.0,491001,26913
615,Chhattisgarh,2018,3,Janjgir Champa,77834.0,496005,24939
616,Chhattisgarh,2018,3,Korba,68746.0,491441,23726
617,Chhattisgarh,2018,3,Rajnandgaon,50271.0,490023,22719
618,Chhattisgarh,2018,3,Baloda Bazar,43335.0,490006,21320
619,Chhattisgarh,2018,3,Surguja,40025.0,492009,20833
620,Chhattisgarh,2018,3,Mahasamund,36628.0,495450,19323
621,Karnataka,2018,3,Bengaluru Urban,3167597.0,560068,158659
622,Karnataka,2018,3,Mysuru,262075.0,560037,112074
623,Karnataka,2018,3,Belagavi,252307.0,560076,103108
624,Karnataka,2018,3,Dharwad,181324.0,560078,100291
625,Karnataka,2018,3,Ballari,177311.0,560100,98779
626,Karnataka,2018,3,Bengaluru Rural,156268.0,560043,78779
627,Karnataka,2018,3,Tumakuru,154217.0,560058,74965
628,Karnataka,2018,3,Dakshina Kannada,153231.0,560066,72460
629,Karnataka,2018,3,Kalaburagi,145495.0,560064,70258
630,Karnataka,2018,3,Vijayapura,124561.0,560091,69754
631,Odisha,2018,3,Khordha,499472.0,751024,32884
632,Odisha,2018,3,Cuttack,239067.0,751002,31103
633,Odisha,2018,3,Ganjam,217114.0,751012,29858
634,Odisha,2018,3,Baleshwar,180370.0,756001,29096
635,Odisha,2018,3,Jajapur,149049.0,760001,28489
636,Odisha,2018,3,Sundargarh,130288.0,751006,28340
637,Odisha,2018,3,Puri,124859.0,751003,25477
638,Odisha,2018,3,Kendujhar,108387.0,753001,23504
639,Odisha,2018,3,Bhadrak,105030.0,751019,23269
640,Odisha,2018,3,Anugul,97856.0,751007,22631
641,Kerala,2018,3,Ernakulam,263779.0,682042,10303
642,Kerala,2018,3,Thiruvananthapuram,147475.0,682024,8834
643,Kerala,2018,3,Kozhikode,136469.0,695001,8200
644,Kerala,2018,3,Malappuram,134338.0,682025,7465
645,Kerala,2018,3,Thrissur,115170.0,682020,7403
646,Kerala,2018,3,Kannur,91537.0,682035,6581
647,Kerala,2018,3,Palakkad,91071.0,682032,6579
648,Kerala,2018,3,Kottayam,77331.0,673032,6247
649,Kerala,2018,3,Kollam,77192.0,682301,5932
650,Kerala,2018,3,Alappuzha,71052.0,673016,5432
651,Goa,2018,3,North Goa,95307.0,403516,9997
652,Goa,2018,3,South Goa,58495.0,403001,8932
653,Uttarakhand,2018,3,Dehradun,246477.0,248001,71108
654,Uttarakhand,2018,3,Haridwar,174526.0,263153,47954
655,Uttarakhand,2018,3,Udham Singh Nagar,162754.0,263139,43573
656,Uttarakhand,2018,3,Nainital,79936.0,249403,34499
657,Uttarakhand,2018,3,Pauri Garhwal,36059.0,247667,31596
658,Uttarakhand,2018,3,Tehri Garhwal,23575.0,244713,27418
659,Uttarakhand,2018,3,Almora,20152.0,248007,22459
660,Uttarakhand,2018,3,Pithoragarh,16483.0,263148,16571
661,Uttarakhand,2018,3,Chamoli,14112.0,249404,15762
662,Uttarakhand,2018,3,Uttarkashi,10793.0,248008,15440
663,Punjab,2018,3,Ludhiana,296414.0,143001,76846
664,Punjab,2018,3,Sas Nagar,201458.0,141008,40803
665,Punjab,2018,3,Patiala,113902.0,140603,30767
666,Punjab,2018,3,Amritsar,108935.0,141001,28616
667,Punjab,2018,3,Jalandhar,104824.0,140301,28551
668,Punjab,2018,3,Bathinda,88508.0,147001,27232
669,Punjab,2018,3,Fazilka,73785.0,141003,24088
670,Punjab,2018,3,Sangrur,64978.0,151001,23352
671,Punjab,2018,3,Hoshiarpur,45862.0,152116,22303
672,Punjab,2018,3,Gurdaspur,39920.0,145001,21456
673,Andhra Pradesh,2018,3,Visakhapatnam,769096.0,517501,65157
674,Andhra Pradesh,2018,3,East Godavari,558982.0,517507,54849
675,Andhra Pradesh,2018,3,Krishna,537086.0,530016,52259
676,Andhra Pradesh,2018,3,Guntur,518931.0,515001,51449
677,Andhra Pradesh,2018,3,Chittoor,515727.0,516001,46691
678,Andhra Pradesh,2018,3,Anantapur,405855.0,518002,45145
679,Andhra Pradesh,2018,3,Kurnool,394311.0,516360,41963
680,Andhra Pradesh,2018,3,West Godavari,349782.0,530026,40580
681,Andhra Pradesh,2018,3,Spsr Nellore,322446.0,520010,38918
682,Andhra Pradesh,2018,3,Prakasam,314899.0,524002,37559
683,Tamil Nadu,2018,3,Chennai,511138.0,600100,32407
684,Tamil Nadu,2018,3,Thiruvallur,381620.0,641602,32062
685,Tamil Nadu,2018,3,Chengalpattu,368413.0,602105,30685
686,Tamil Nadu,2018,3,Coimbatore,318461.0,635109,30342
687,Tamil Nadu,2018,3,Kancheepuram,239985.0,600042,27281
688,Tamil Nadu,2018,3,Tiruppur,172195.0,600056,25710
689,Tamil Nadu,2018,3,Salem,164489.0,635126,25446
690,Tamil Nadu,2018,3,Madurai,138064.0,600119,25310
691,Tamil Nadu,2018,3,Krishnagiri,128769.0,600003,25211
692,Tamil Nadu,2018,3,Tiruchirappalli,119661.0,600053,24350
693,Arunachal Pradesh,2018,3,Papum Pare,16009.0,791110,4872
694,Arunachal Pradesh,2018,3,West Kameng,4765.0,791111,4610
695,Arunachal Pradesh,2018,3,East Siang,3590.0,791113,3178
696,Arunachal Pradesh,2018,3,Tawang,3112.0,791102,3077
697,Arunachal Pradesh,2018,3,Changlang,2889.0,790104,2328
698,Arunachal Pradesh,2018,3,Lohit,2612.0,792103,2067
699,Arunachal Pradesh,2018,3,Namsai,1862.0,791001,1907
700,Arunachal Pradesh,2018,3,West Siang,1652.0,792001,1819
701,Arunachal Pradesh,2018,3,Lower Dibang Valley,1286.0,790116,1623
702,Arunachal Pradesh,2018,3,Tirap,1226.0,791109,1612
703,Chandigarh,2018,3,Chandigarh,143893.0,160101,19810
704,Madhya Pradesh,2018,3,Indore,585621.0,452001,67243
705,Madhya Pradesh,2018,3,Bhopal,474192.0,452010,63537
706,Madhya Pradesh,2018,3,Gwalior,236305.0,455001,61117
707,Madhya Pradesh,2018,3,Jabalpur,193535.0,482002,60999
708,Madhya Pradesh,2018,3,Ujjain,143770.0,462001,43609
709,Madhya Pradesh,2018,3,Sagar,128283.0,482001,43593
710,Madhya Pradesh,2018,3,Rewa,125803.0,457001,41975
711,Madhya Pradesh,2018,3,Dhar,110726.0,480001,40061
712,Madhya Pradesh,2018,3,Chhindwara,109266.0,452016,39967
713,Madhya Pradesh,2018,3,Dewas,105774.0,485001,39351
714,West Bengal,2018,3,North Twenty Four Parganas,722572.0,711101,33006
715,West Bengal,2018,3,Kolkata,548600.0,700156,28135
716,West Bengal,2018,3,Murshidabad,335935.0,700006,26275
717,West Bengal,2018,3,South Twenty Four Parganas,284988.0,700091,26184
718,West Bengal,2018,3,Hooghly,280640.0,721101,25642
719,West Bengal,2018,3,Nadia,262694.0,700135,22362
720,West Bengal,2018,3,Howrah,255445.0,700039,21204
721,West Bengal,2018,3,Purba Medinipur,252759.0,700019,20747
722,West Bengal,2018,3,Paschim Bardhaman,251021.0,732101,20722
723,West Bengal,2018,3,Paschim Medinipur,238405.0,700001,20683
724,Assam,2018,3,Kamrup Metropolitan,164101.0,781032,13555
725,Assam,2018,3,Barpeta,41158.0,781022,10377
726,Assam,2018,3,Cachar,40888.0,781001,10057
727,Assam,2018,3,Dibrugarh,40711.0,785001,8633
728,Assam,2018,3,Nagaon,40687.0,781038,8582
729,Assam,2018,3,Sonitpur,38797.0,783380,8312
730,Assam,2018,3,Kamrup,33197.0,781011,7916
731,Assam,2018,3,Tinsukia,32870.0,786001,7732
732,Assam,2018,3,Jorhat,32134.0,781028,6759
733,Assam,2018,3,Dhubri,22705.0,781009,6651
734,Uttar Pradesh,2018,3,Gautam Buddha Nagar,727480.0,201301,188664
735,Uttar Pradesh,2018,3,Lucknow,620328.0,201307,89958
736,Uttar Pradesh,2018,3,Ghaziabad,538532.0,201009,88997
737,Uttar Pradesh,2018,3,Prayagraj,363743.0,211002,81996
738,Uttar Pradesh,2018,3,Varanasi,352604.0,201318,77173
739,Uttar Pradesh,2018,3,Kanpur Nagar,349250.0,250001,66777
740,Uttar Pradesh,2018,3,Agra,257453.0,201308,66265
741,Uttar Pradesh,2018,3,Gorakhpur,224409.0,201014,63092
742,Uttar Pradesh,2018,3,Meerut,205977.0,226010,62616
743,Uttar Pradesh,2018,3,Bareilly,187467.0,201304,61745
744,Gujarat,2018,3,Ahmadabad,919252.0,395006,113391
745,Gujarat,2018,3,Surat,808005.0,395010,73560
746,Gujarat,2018,3,Vadodara,335125.0,395004,58525
747,Gujarat,2018,3,Rajkot,215459.0,394210,56563
748,Gujarat,2018,3,Gandhinagar,190882.0,395003,50366
749,Gujarat,2018,3,Bharuch,169322.0,382350,49974
750,Gujarat,2018,3,Banas Kantha,159591.0,396191,38490
751,Gujarat,2018,3,Kachchh,158762.0,382481,38313
752,Gujarat,2018,3,Mahesana,157274.0,395009,36563
753,Gujarat,2018,3,Bhavnagar,141243.0,382415,36510
754,Manipur,2018,3,Imphal West,21696.0,795004,10911
755,Manipur,2018,3,Imphal East,13541.0,795001,4101
756,Manipur,2018,3,Thoubal,6112.0,795138,3219
757,Manipur,2018,3,Bishnupur,5106.0,795133,2534
758,Manipur,2018,3,Churachandpur,3420.0,795002,2316
759,Manipur,2018,3,Kangpokpi,3073.0,795008,2279
760,Manipur,2018,3,Kakching,2326.0,795103,2219
761,Manipur,2018,3,Ukhrul,1346.0,795130,2128
762,Manipur,2018,3,Tamenglong,1268.0,795149,2114
763,Manipur,2018,3,Jiribam,1086.0,795148,2056
764,Tripura,2018,3,West Tripura,53531.0,799001,10116
765,Tripura,2018,3,South Tripura,12286.0,799003,7364
766,Tripura,2018,3,Sepahijala,10803.0,799006,4766
767,Tripura,2018,3,Gomati,10168.0,799002,4214
768,Tripura,2018,3,North Tripura,9771.0,799007,4058
769,Tripura,2018,3,Dhalai,8039.0,799155,3959
770,Tripura,2018,3,Khowai,6816.0,799004,3792
771,Tripura,2018,3,Unakoti,5460.0,799102,3730
772,Puducherry,2018,3,Puducherry,68634.0,605110,8620
773,Puducherry,2018,3,Karaikal,7174.0,605008,6777
774,Puducherry,2018,3,Yanam,3926.0,605107,6258
775,Puducherry,2018,3,Mahe,1812.0,605004,6118
776,Bihar,2018,3,Patna,684421.0,800001,112494
777,Bihar,2018,3,Muzaffarpur,211519.0,800006,82368
778,Bihar,2018,3,Purbi Champaran,162122.0,800020,72430
779,Bihar,2018,3,Gaya,160375.0,845401,45977
780,Bihar,2018,3,Samastipur,134680.0,823001,37326
781,Bihar,2018,3,Darbhanga,132803.0,845438,35432
782,Bihar,2018,3,Bhagalpur,131270.0,842001,32797
783,Bihar,2018,3,Nalanda,128472.0,801503,32597
784,Bihar,2018,3,Pashchim Champaran,124955.0,812001,31778
785,Bihar,2018,3,Saran,123407.0,842002,31195
786,Jammu Kashmir,2018,3,Jammu,86877.0,182101,9601
787,Jammu Kashmir,2018,3,Srinagar,35583.0,193201,9032
788,Jammu Kashmir,2018,3,Baramulla,31069.0,180001,7476
789,Jammu Kashmir,2018,3,Budgam,22301.0,192231,5979
790,Jammu Kashmir,2018,3,Anantnag,20234.0,190001,5943
791,Jammu Kashmir,2018,3,Udhampur,16058.0,180005,5879
792,Jammu Kashmir,2018,3,Kathua,15849.0,180020,5517
793,Jammu Kashmir,2018,3,Kupwara,15754.0,180012,5263
794,Jammu Kashmir,2018,3,Pulwama,15427.0,191111,5198
795,Jammu Kashmir,2018,3,Samba,13304.0,193121,5135
796,Nagaland,2018,3,Dimapur,17039.0,797112,6815
797,Nagaland,2018,3,Kohima,6298.0,797115,2224
798,Nagaland,2018,3,Mokokchung,2313.0,797001,2219
799,Nagaland,2018,3,Mon,1287.0,797113,1964
800,Nagaland,2018,3,Phek,1083.0,797103,1872
801,Nagaland,2018,3,Wokha,1017.0,797120,1518
802,Nagaland,2018,3,Tuensang,934.0,798601,1503
803,Nagaland,2018,3,Zunheboto,821.0,797117,1384
804,Nagaland,2018,3,Peren,526.0,797118,1142
805,Nagaland,2018,3,Kiphire,465.0,797116,1036
806,Rajasthan,2018,3,Jaipur,1438305.0,302012,107088
807,Rajasthan,2018,3,Alwar,345018.0,302020,79083
808,Rajasthan,2018,3,Jodhpur,278965.0,302029,77899
809,Rajasthan,2018,3,Kota,218406.0,302015,73697
810,Rajasthan,2018,3,Sikar,216465.0,311001,73337
811,Rajasthan,2018,3,Ajmer,193489.0,302017,70843
812,Rajasthan,2018,3,Bhilwara,184376.0,301001,62988
813,Rajasthan,2018,3,Udaipur,176698.0,302001,62534
814,Rajasthan,2018,3,Nagaur,170749.0,335001,57250
815,Rajasthan,2018,3,Jhunjhunu,162942.0,302013,55784
816,Delhi,2018,3,West,515854.0,110059,156028
817,Delhi,2018,3,South East Delhi,423177.0,110092,136676
818,Delhi,2018,3,North West,376806.0,110085,101332
819,Delhi,2018,3,New Delhi,363140.0,110086,100850
820,Delhi,2018,3,Central Delhi,340549.0,110044,91279
821,Delhi,2018,3,South West,297663.0,110096,84164
822,Delhi,2018,3,North,290251.0,110041,80112
823,Delhi,2018,3,East,280847.0,110043,74435
824,Delhi,2018,3,South,264628.0,110084,71154
825,Delhi,2018,3,Shahdara,192430.0,110042,71056
826,Maharashtra,2018,3,Pune,1974138.0,410501,91512
827,Maharashtra,2018,3,Mumbai Suburban,1218632.0,421302,88889
828,Maharashtra,2018,3,Thane,1104206.0,411057,84490
829,Maharashtra,2018,3,Nashik,552556.0,411014,84300
830,Maharashtra,2018,3,Nagpur,487280.0,411033,82739
831,Maharashtra,2018,3,Aurangabad,428394.0,421201,80013
832,Maharashtra,2018,3,Mumbai,410878.0,410206,77756
833,Maharashtra,2018,3,Ahmednagar,344804.0,431003,76860
834,Maharashtra,2018,3,Solapur,331428.0,400072,67915
835,Maharashtra,2018,3,Palghar,312322.0,411046,67300
836,Telangana,2018,3,Hyderabad,1024241.0,500072,152034
837,Telangana,2018,3,Rangareddy,963186.0,505001,80561
838,Telangana,2018,3,Medchal Malkajgiri,828425.0,500018,77041
839,Telangana,2018,3,Sangareddy,220802.0,500081,67378
840,Telangana,2018,3,Warangal Urban,199919.0,500016,66636
841,Telangana,2018,3,Karimnagar,148562.0,500032,66180
842,Telangana,2018,3,Khammam,135353.0,500039,65591
843,Telangana,2018,3,Nalgonda,134723.0,500055,64310
844,Telangana,2018,3,Nizamabad,120650.0,500008,59887
845,Telangana,2018,3,Peddapalle,102365.0,500037,59560
846,Andaman Nicobar Islands,2018,3,South Andaman,10474.0,744103,2741
847,Andaman Nicobar Islands,2018,3,North And Middle Andaman,1208.0,744101,1978
848,Andaman Nicobar Islands,2018,3,Nicobars,467.0,744105,1935
849,Himachal Pradesh,2018,3,Solan,88724.0,173205,37149
850,Himachal Pradesh,2018,3,Kangra,71494.0,174101,17987
851,Himachal Pradesh,2018,3,Shimla,49820.0,173025,11142
852,Himachal Pradesh,2018,3,Mandi,45876.0,173212,7941
853,Himachal Pradesh,2018,3,Sirmaur,28959.0,175131,7758
854,Himachal Pradesh,2018,3,Hamirpur,27915.0,171001,7505
855,Himachal Pradesh,2018,3,Kullu,26840.0,175001,6192
856,Himachal Pradesh,2018,3,Una,24952.0,174303,5563
857,Himachal Pradesh,2018,3,Bilaspur,21030.0,176001,5268
858,Himachal Pradesh,2018,3,Chamba,16157.0,176061,5008
859,Jharkhand,2018,3,Ranchi,265341.0,834001,78932
860,Jharkhand,2018,3,Dhanbad,219103.0,826001,40717
861,Jharkhand,2018,3,East Singhbhum,176668.0,827013,34760
